id_transaction;date;id_produit;id_magasin;id_client;quantite;prix_unitaire
2841;2026-03-11;P008;M06;C514;1;3600
3252;2026-03-11;P004;M15;C478;2;2200
3256;2026-03-11;P042;M03;C322;5;15750
3275;2026-03-11;P003;M05;C726;5;1850
3292;2026-03-11;P013;M06;C335;3;3150
3331;2026-03-11;P023;M20;C347;2;9550
3393;2026-03-11;P019;M08;C505;1;1200
3466;2026-03-11;P045;M02;C665;2;8550
3587;2026-03-11;P009;M05;C572;4;2800
3676;2026-03-11;P019;M20;C685;3;1250
3916;2026-03-11;P019;M03;C620;1;1250
3978;2026-03-11;P046;M17;C492;1;71300
1212;2026-03-12;P018;M02;C497;1;3350
1246;2026-03-12;P041;M03;C485;1;17100
1260;2026-03-12;P011;M06;C535;1;2200
1314;2026-03-12;P008;M13;C406;2;3850
1369;2026-03-12;P002;M15;C404;3;11150
1625;2026-03-12;P009;M11;C720;1;2900
1826;2026-03-12;P019;M18;C455;1;1250
2062;2026-03-12;P015;M09;C509;5;6100
2175;2026-03-12;P025;M14;C525;4;3350
2204;2026-03-12;P040;M20;C421;2;5000
2302;2026-03-12;P015;M06;C346;1;5900
2731;2026-03-12;P002;M01;C408;1;10850
3186;2026-03-12;P009;M04;C611;2;2850
3211;2026-03-12;P001;M08;C466;1;2450
3354;2026-03-12;P032;M14;C379;1;15050
3494;2026-03-12;P019;M20;C357;1;1150
3507;2026-03-12;P017;M03;C678;1;2350
3603;2026-03-12;P030;M09;C509;1;6200
3756;2026-03-12;P019;M18;C652;2;1250
3798;2026-03-12;P007;M08;C442;1;3300
3961;2026-03-12;P042;M16;C760;6;16100
3969;2026-03-12;P012;M06;C549;1;5700
1086;2026-03-13;P021;M08;C314;2;2100
1380;2026-03-13;P039;M20;C305;1;36550
1489;2026-03-13;P021;M18;C477;1;2100
1531;2026-03-13;P034;M16;C713;3;36350
1549;2026-03-13;P016;M02;C627;3;7550
1678;2026-03-13;P003;M08;C458;1;1900
1689;2026-03-13;P014;M20;C731;1;2900
1820;2026-03-13;P003;M14;C528;2;1850
1827;2026-03-13;P030;M05;C706;1;6200
1858;2026-03-13;P029;M02;C553;1;1900
2118;2026-03-13;P003;M06;C400;5;1800
2405;2026-03-13;P018;M03;C357;1;3350
2419;2026-03-13;P023;M02;C655;1;9450
2751;2026-03-13;P035;M10;C461;1;57550
2777;2026-03-13;P044;M12;C392;1;8550
2930;2026-03-13;P030;M17;C617;4;6500
3753;2026-03-13;P048;M09;C367;4;1450
1009;2026-03-14;P023;M20;C472;10;9300
1077;2026-03-14;P040;M07;C760;1;5000
1129;2026-03-14;P031;M16;C582;2;8000
1215;2026-03-14;P019;M07;C393;2;1150
1222;2026-03-14;P048;M18;C715;2;1550
1262;2026-03-14;P022;M16;C782;1;3650
1431;2026-03-14;P024;M20;C673;1;6300
1487;2026-03-14;P001;M02;C384;4;2400
1505;2026-03-14;P017;M12;C574;1;2350
1636;2026-03-14;P019;M14;C555;1;1200
1683;2026-03-14;P035;M13;C771;2;57450
1696;2026-03-14;P019;M06;C598;3;1200
1724;2026-03-14;P036;M04;C357;1;86650
1897;2026-03-14;P030;M01;C403;1;6400
1968;2026-03-14;P023;M02;C517;2;9800
2310;2026-03-14;P030;M01;C672;1;6600
2362;2026-03-14;P002;M20;C398;1;11250
2435;2026-03-14;P024;M09;C713;3;5900
2440;2026-03-14;P019;M06;C447;4;1200
2511;2026-03-14;P035;M20;C588;1;52600
2554;2026-03-14;P027;M06;C417;1;1800
2758;2026-03-14;P025;M03;C568;4;3550
2795;2026-03-14;P046;M02;C771;3;71950
2893;2026-03-14;P024;M09;C526;1;6300
3046;2026-03-14;P005;M04;C566;2;4550
3059;2026-03-14;P035;M09;C509;2;53050
3249;2026-03-14;P040;M08;C788;3;5100
3323;2026-03-14;P016;M06;C519;2;7600
3378;2026-03-14;P019;M20;C379;1;1250
3500;2026-03-14;P012;M09;C396;1;5300
3669;2026-03-14;P015;M08;C605;2;6250
1040;2026-03-15;P023;M13;C465;4;9250
1180;2026-03-15;P026;M02;C680;1;7800
1209;2026-03-15;P017;M14;C555;3;2300
1232;2026-03-15;P015;M20;C795;1;6050
1256;2026-03-15;P027;M11;C362;2;1900
1302;2026-03-15;P032;M09;C691;1;15400
1429;2026-03-15;P023;M03;C563;2;9050
1483;2026-03-15;P027;M18;C670;1;1750
1494;2026-03-15;P015;M20;C341;1;5800
1558;2026-03-15;P046;M03;C320;1;74700
1560;2026-03-15;P015;M20;C676;1;5750
1658;2026-03-15;P032;M12;C408;1;14750
1711;2026-03-15;P030;M06;C629;4;6350
1774;2026-03-15;P048;M19;C345;2;1500
1812;2026-03-15;P026;M17;C674;2;8100
1886;2026-03-15;P003;M09;C654;1;1850
1895;2026-03-15;P019;M12;C722;2;1250
1907;2026-03-15;P030;M20;C568;2;6600
2247;2026-03-15;P034;M14;C317;3;33700
2306;2026-03-15;P043;M10;C612;1;3350
2517;2026-03-15;P049;M20;C446;6;2900
2623;2026-03-15;P007;M09;C613;1;3200
2728;2026-03-15;P043;M09;C700;6;3550
2860;2026-03-15;P048;M11;C588;1;1550
2945;2026-03-15;P011;M02;C339;10;2100
2988;2026-03-15;P018;M19;C397;4;3550
2989;2026-03-15;P015;M20;C533;2;6050
3118;2026-03-15;P025;M06;C616;5;3450
3145;2026-03-15;P005;M20;C797;3;4500
3260;2026-03-15;P001;M20;C641;3;2600
3362;2026-03-15;P029;M15;C685;6;1950
3498;2026-03-15;P035;M09;C394;10;55700
3608;2026-03-15;P024;M11;C693;4;6300
3853;2026-03-15;P048;M17;C437;2;1500
3866;2026-03-15;P031;M11;C580;5;8050
3885;2026-03-15;P017;M20;C694;1;2350
3960;2026-03-15;P021;M20;C495;10;2100
1016;2026-03-16;P029;M01;C635;1;1950
1102;2026-03-16;P015;M09;C772;2;6200
1374;2026-03-16;P041;M01;C539;1;18400
1851;2026-03-16;P012;M03;C557;2;5650
1866;2026-03-16;P023;M16;C711;2;9650
2233;2026-03-16;P007;M09;C690;1;3050
2403;2026-03-16;P029;M09;C698;3;2050
2553;2026-03-16;P001;M20;C542;4;2400
2598;2026-03-16;P010;M12;C758;2;4150
2606;2026-03-16;P012;M11;C507;1;5250
2872;2026-03-16;P025;M20;C511;1;3400
2887;2026-03-16;P031;M02;C387;3;7900
3009;2026-03-16;P047;M03;C528;1;21200
3020;2026-03-16;P019;M11;C641;10;1150
3024;2026-03-16;P026;M20;C516;3;8050
3293;2026-03-16;P016;M10;C419;1;7300
3317;2026-03-16;P020;M02;C671;2;8800
3330;2026-03-16;P011;M04;C713;1;2200
3750;2026-03-16;P017;M04;C390;1;2400
3782;2026-03-16;P019;M01;C350;2;1150
1001;2026-03-17;P007;M01;C764;2;3200
1188;2026-03-17;P049;M20;C698;5;2900
1226;2026-03-17;P028;M03;C357;4;12400
1435;2026-03-17;P002;M07;C368;1;10550
1707;2026-03-17;P030;M12;C490;1;6700
1756;2026-03-17;P044;M08;C714;2;9250
2026;2026-03-17;P008;M18;C456;10;3900
2222;2026-03-17;P049;M02;C766;2;2900
2516;2026-03-17;P014;M10;C446;3;2750
2564;2026-03-17;P016;M20;C459;2;7250
2790;2026-03-17;P029;M06;C308;2;2100
3076;2026-03-17;P019;M20;C555;1;1150
3184;2026-03-17;P048;M04;C309;1;1500
3406;2026-03-17;P009;M18;C337;1;2900
3509;2026-03-17;P044;M20;C348;1;8850
3524;2026-03-17;P044;M20;C469;1;9350
3588;2026-03-17;P004;M20;C400;3;2150
3695;2026-03-17;P007;M13;C476;3;3200
3716;2026-03-17;P016;M06;C744;3;7350
3720;2026-03-17;P025;M05;C791;2;3400
3926;2026-03-17;P020;M17;C754;3;8850
3946;2026-03-17;P014;M18;C470;3;2750
3951;2026-03-17;P008;M11;C322;1;3800
1037;2026-03-18;P001;M11;C661;1;2600
1087;2026-03-18;P023;M06;C498;2;9050
1722;2026-03-18;P025;M18;C787;1;3550
1836;2026-03-18;P031;M10;C747;4;7850
1859;2026-03-18;P030;M13;C731;2;6450
2074;2026-03-18;P011;M20;C369;1;2150
2254;2026-03-18;P002;M06;C767;3;11250
2458;2026-03-18;P005;M14;C597;1;4550
2491;2026-03-18;P003;M03;C435;1;1850
2575;2026-03-18;P011;M10;C648;4;2200
2857;2026-03-18;P011;M07;C777;1;2100
2998;2026-03-18;P034;M10;C572;4;35100
3005;2026-03-18;P048;M01;C511;2;1450
3011;2026-03-18;P018;M12;C453;2;3600
3016;2026-03-18;P043;M05;C736;4;3550
3525;2026-03-18;P020;M10;C789;1;8450
3631;2026-03-18;P014;M20;C333;1;3050
3839;2026-03-18;P015;M16;C643;1;5750
3858;2026-03-18;P025;M03;C721;3;3650
1020;2026-03-19;P013;M13;C768;2;3000
1052;2026-03-19;P028;M07;C423;3;12050
1285;2026-03-19;P009;M13;C547;10;2700
1672;2026-03-19;P022;M09;C508;3;3900
1942;2026-03-19;P047;M20;C607;4;22450
2005;2026-03-19;P026;M13;C775;3;8150
2153;2026-03-19;P021;M07;C496;1;2150
2163;2026-03-19;P036;M09;C767;2;85600
2240;2026-03-19;P003;M09;C787;4;1850
2244;2026-03-19;P019;M15;C707;2;1150
2300;2026-03-19;P004;M18;C462;2;2300
2432;2026-03-19;P025;M20;C475;1;3500
2590;2026-03-19;P043;M09;C427;2;3400
2660;2026-03-19;P001;M06;C639;1;2450
2739;2026-03-19;P045;M02;C602;1;8750
2740;2026-03-19;P042;M17;C518;1;16000
2769;2026-03-19;P009;M18;C747;5;2850
2853;2026-03-19;P015;M03;C446;2;5850
3359;2026-03-19;P031;M02;C494;1;7700
3430;2026-03-19;P021;M20;C728;2;2200
3596;2026-03-19;P003;M20;C314;3;1800
3817;2026-03-19;P019;M18;C453;2;1200
3914;2026-03-19;P034;M20;C724;1;33400
3954;2026-03-19;P017;M01;C420;2;2400
1036;2026-03-20;P032;M20;C309;1;14600
1064;2026-03-20;P045;M12;C309;2;8100
1080;2026-03-20;P048;M07;C697;2;1450
1105;2026-03-20;P001;M20;C647;6;2550
1121;2026-03-20;P022;M13;C461;1;3650
1230;2026-03-20;P034;M05;C602;1;36100
1481;2026-03-20;P012;M03;C518;3;5350
1546;2026-03-20;P008;M01;C337;1;3950
1600;2026-03-20;P008;M10;C419;1;3850
1637;2026-03-20;P007;M06;C400;1;3050
1642;2026-03-20;P048;M18;C400;1;1450
1730;2026-03-20;P025;M20;C667;1;3400
1786;2026-03-20;P020;M17;C704;2;8650
1931;2026-03-20;P024;M20;C799;1;6200
1948;2026-03-20;P039;M20;C565;5;37300
1982;2026-03-20;P013;M13;C654;4;3050
2346;2026-03-20;P005;M20;C495;1;4450
2659;2026-03-20;P009;M06;C429;4;2900
2729;2026-03-20;P023;M02;C577;3;9050
2856;2026-03-20;P009;M14;C724;2;2800
3012;2026-03-20;P017;M02;C687;1;2500
3033;2026-03-20;P020;M18;C795;4;8250
3077;2026-03-20;P045;M20;C776;4;8650
3552;2026-03-20;P021;M11;C703;3;2300
3679;2026-03-20;P017;M07;C340;1;2500
3717;2026-03-20;P009;M09;C456;5;2950
3870;2026-03-20;P026;M11;C769;10;7600
1125;2026-03-21;P002;M06;C305;1;11000
1297;2026-03-21;P002;M20;C557;3;10600
1515;2026-03-21;P019;M06;C378;2;1150
1577;2026-03-21;P046;M20;C720;1;73400
2051;2026-03-21;P020;M16;C791;1;8550
2124;2026-03-21;P044;M20;C334;5;8650
2546;2026-03-21;P028;M07;C502;3;11500
3130;2026-03-21;P015;M04;C473;1;6050
3147;2026-03-21;P010;M07;C377;6;3950
3503;2026-03-21;P005;M05;C324;1;4650
3518;2026-03-21;P004;M02;C768;1;2250
3700;2026-03-21;P003;M13;C563;1;1850
3731;2026-03-21;P003;M07;C305;2;1850
3869;2026-03-21;P005;M07;C493;2;4700
1386;2026-03-22;P002;M13;C697;3;10700
1411;2026-03-22;P002;M02;C310;2;11400
1588;2026-03-22;P010;M20;C557;1;4000
1638;2026-03-22;P035;M15;C407;10;56650
1644;2026-03-22;P017;M20;C759;3;2350
1784;2026-03-22;P018;M11;C741;1;3550
1798;2026-03-22;P001;M08;C650;1;2500
1881;2026-03-22;P012;M02;C477;2;5750
2191;2026-03-22;P027;M13;C798;1;1850
2430;2026-03-22;P003;M14;C753;3;1750
2484;2026-03-22;P045;M18;C382;1;8900
2490;2026-03-22;P001;M20;C744;2;2400
2693;2026-03-22;P017;M18;C449;3;2450
3084;2026-03-22;P016;M08;C343;2;7500
3097;2026-03-22;P010;M20;C635;1;4200
3124;2026-03-22;P012;M20;C516;2;5700
3163;2026-03-22;P043;M17;C355;1;3550
3190;2026-03-22;P010;M11;C614;1;3950
3257;2026-03-22;P004;M06;C624;1;2250
3541;2026-03-22;P031;M11;C669;1;7700
3576;2026-03-22;P027;M09;C369;1;1800
3641;2026-03-22;P039;M20;C773;1;36300
3680;2026-03-22;P026;M08;C613;1;7850
1071;2026-03-23;P001;M03;C556;2;2600
1096;2026-03-23;P019;M10;C425;1;1200
1119;2026-03-23;P011;M07;C501;1;2100
1235;2026-03-23;P044;M02;C663;3;9150
1248;2026-03-23;P009;M02;C733;3;2700
1286;2026-03-23;P011;M06;C636;5;2150
1452;2026-03-23;P001;M02;C375;2;2500
1681;2026-03-23;P037;M16;C639;2;241250
1828;2026-03-23;P040;M09;C635;1;5100
1835;2026-03-23;P047;M09;C693;3;22300
2347;2026-03-23;P049;M04;C519;2;3000
2450;2026-03-23;P006;M10;C608;1;21600
2529;2026-03-23;P017;M02;C571;2;2350
2713;2026-03-23;P024;M05;C601;6;6100
2718;2026-03-23;P012;M09;C789;1;5300
2842;2026-03-23;P001;M02;C675;3;2400
2855;2026-03-23;P011;M04;C310;1;2150
3366;2026-03-23;P031;M08;C603;3;8250
3442;2026-03-23;P002;M20;C748;6;10600
3536;2026-03-23;P020;M15;C465;3;8450
3583;2026-03-23;P028;M06;C446;2;12400
3726;2026-03-23;P034;M14;C450;1;35500
3768;2026-03-23;P004;M03;C407;4;2100
3903;2026-03-23;P005;M20;C786;1;4500
3915;2026-03-23;P005;M07;C706;1;4700
3918;2026-03-23;P030;M09;C667;2;6750
1005;2026-03-24;P002;M16;C634;2;11100
1059;2026-03-24;P030;M08;C676;1;6700
1206;2026-03-24;P002;M11;C770;1;11350
1282;2026-03-24;P009;M20;C737;1;2750
1339;2026-03-24;P014;M18;C341;4;2900
1530;2026-03-24;P004;M09;C355;1;2100
1737;2026-03-24;P003;M09;C792;4;1750
1742;2026-03-24;P010;M09;C728;6;4250
1789;2026-03-24;P021;M02;C664;1;2250
1900;2026-03-24;P004;M13;C421;1;2200
1925;2026-03-24;P004;M07;C622;2;2150
1962;2026-03-24;P009;M17;C681;6;2700
1993;2026-03-24;P016;M09;C554;2;7600
2049;2026-03-24;P003;M03;C313;3;1800
2348;2026-03-24;P002;M02;C487;1;10750
2420;2026-03-24;P015;M07;C328;2;6200
2532;2026-03-24;P030;M04;C340;2;6200
2782;2026-03-24;P009;M09;C323;3;2950
2785;2026-03-24;P031;M18;C320;2;7900
3023;2026-03-24;P048;M10;C361;1;1550
3083;2026-03-24;P006;M06;C530;1;21550
3133;2026-03-24;P015;M17;C402;1;5800
3203;2026-03-24;P005;M20;C610;3;4350
3304;2026-03-24;P043;M11;C424;1;3550
3558;2026-03-24;P002;M06;C380;1;11200
3600;2026-03-24;P045;M11;C569;1;8800
3684;2026-03-24;P005;M11;C422;3;4450
3923;2026-03-24;P027;M16;C710;1;1850
3924;2026-03-24;P023;M03;C534;2;9950
3956;2026-03-24;P019;M11;C487;4;1150
1032;2026-03-25;P042;M02;C576;1;15850
1058;2026-03-25;P047;M06;C691;6;22700
1070;2026-03-25;P032;M02;C495;2;14800
1094;2026-03-25;P049;M03;C465;3;3050
1289;2026-03-25;P019;M06;C765;1;1200
1313;2026-03-25;P040;M01;C360;1;4950
1341;2026-03-25;P001;M07;C319;1;2500
1458;2026-03-25;P001;M03;C442;1;2550
1574;2026-03-25;P001;M06;C480;10;2550
1584;2026-03-25;P014;M20;C561;1;3050
1732;2026-03-25;P025;M20;C641;1;3450
1747;2026-03-25;P004;M03;C326;4;2300
2064;2026-03-25;P034;M06;C509;4;34800
2089;2026-03-25;P002;M20;C522;2;11400
2108;2026-03-25;P031;M06;C754;1;8050
2122;2026-03-25;P034;M02;C780;2;34000
2187;2026-03-25;P011;M07;C535;3;2050
2228;2026-03-25;P009;M08;C391;3;2750
2277;2026-03-25;P012;M08;C377;2;5550
2279;2026-03-25;P031;M17;C708;1;8150
2297;2026-03-25;P045;M07;C343;3;8900
2370;2026-03-25;P012;M11;C489;6;5400
2390;2026-03-25;P009;M20;C651;5;2750
2471;2026-03-25;P001;M20;C354;3;2500
2602;2026-03-25;P029;M06;C667;1;2050
2643;2026-03-25;P007;M20;C464;2;3250
2672;2026-03-25;P014;M20;C451;1;2950
2849;2026-03-25;P031;M02;C768;1;7950
2901;2026-03-25;P005;M09;C592;5;4700
2949;2026-03-25;P011;M03;C595;2;2050
3228;2026-03-25;P026;M17;C405;1;7550
3367;2026-03-25;P035;M07;C373;1;52350
3371;2026-03-25;P043;M02;C451;2;3450
3416;2026-03-25;P001;M03;C399;1;2450
3438;2026-03-25;P006;M13;C341;1;20650
3483;2026-03-25;P006;M02;C657;1;20000
3775;2026-03-25;P043;M18;C698;1;3500
3863;2026-03-25;P001;M04;C449;3;2450
3976;2026-03-25;P048;M18;C394;1;1450
1041;2026-03-26;P020;M08;C441;6;8150
1191;2026-03-26;P014;M15;C458;2;2800
1325;2026-03-26;P025;M06;C758;2;3500
1335;2026-03-26;P030;M09;C640;1;6600
1345;2026-03-26;P013;M08;C350;1;3100
1376;2026-03-26;P010;M17;C582;3;4050
1434;2026-03-26;P019;M03;C652;2;1200
1680;2026-03-26;P002;M04;C372;5;11450
1739;2026-03-26;P005;M13;C759;3;4300
1950;2026-03-26;P024;M08;C397;1;6000
1955;2026-03-26;P022;M11;C798;3;3600
2110;2026-03-26;P027;M01;C560;2;1850
2250;2026-03-26;P028;M02;C667;5;11450
2268;2026-03-26;P045;M03;C312;1;8550
2320;2026-03-26;P048;M18;C751;3;1550
2627;2026-03-26;P045;M02;C553;6;8150
2807;2026-03-26;P024;M09;C540;1;6250
2817;2026-03-26;P011;M20;C797;3;2000
2923;2026-03-26;P004;M20;C543;3;2250
2992;2026-03-26;P003;M19;C691;1;1800
3094;2026-03-26;P038;M18;C391;4;576800
3310;2026-03-26;P034;M03;C473;2;33550
3379;2026-03-26;P029;M15;C626;1;1950
1017;2026-03-27;P003;M06;C508;5;1850
1021;2026-03-27;P039;M16;C649;4;38950
1320;2026-03-27;P003;M02;C594;1;1850
1334;2026-03-27;P043;M09;C653;1;3550
1403;2026-03-27;P002;M02;C672;6;11100
1666;2026-03-27;P037;M02;C773;2;256400
1670;2026-03-27;P011;M19;C467;1;2100
1806;2026-03-27;P035;M03;C360;1;52500
2169;2026-03-27;P045;M13;C670;5;8850
2615;2026-03-27;P003;M01;C372;1;1850
2868;2026-03-27;P044;M20;C691;2;9100
2953;2026-03-27;P006;M18;C774;5;20700
3096;2026-03-27;P008;M20;C649;4;3850
3148;2026-03-27;P005;M11;C450;6;4600
3222;2026-03-27;P029;M08;C335;2;1900
3302;2026-03-27;P030;M06;C531;4;6550
3409;2026-03-27;P004;M09;C532;2;2150
3415;2026-03-27;P021;M11;C780;5;2250
3502;2026-03-27;P041;M11;C589;1;17750
3560;2026-03-27;P030;M07;C382;4;6200
3800;2026-03-27;P013;M02;C604;3;2850
3816;2026-03-27;P050;M02;C702;1;17400
3842;2026-03-27;P046;M09;C626;1;71650
1567;2026-03-28;P030;M07;C529;2;6650
1643;2026-03-28;P018;M09;C319;2;3550
1718;2026-03-28;P031;M15;C602;2;8200
1719;2026-03-28;P027;M03;C581;1;1700
1879;2026-03-28;P012;M20;C465;2;5250
1937;2026-03-28;P005;M03;C706;1;4350
2085;2026-03-28;P027;M10;C334;3;1800
2269;2026-03-28;P018;M06;C501;2;3450
2324;2026-03-28;P008;M10;C693;1;3950
2461;2026-03-28;P015;M09;C302;6;6300
2588;2026-03-28;P025;M03;C622;10;3450
2714;2026-03-28;P005;M09;C549;3;4650
2813;2026-03-28;P015;M01;C776;3;6250
2837;2026-03-28;P002;M01;C786;2;11500
3175;2026-03-28;P032;M14;C307;3;15700
3794;2026-03-28;P033;M06;C446;1;44650
3874;2026-03-28;P005;M19;C700;1;4500
3890;2026-03-28;P016;M19;C361;1;7250
1147;2026-03-29;P032;M01;C621;2;15450
1254;2026-03-29;P043;M09;C752;1;3400
1258;2026-03-29;P017;M20;C622;2;2300
1359;2026-03-29;P012;M13;C664;6;5600
1447;2026-03-29;P015;M04;C583;2;6150
1529;2026-03-29;P024;M20;C689;1;6300
1668;2026-03-29;P025;M16;C541;1;3400
1751;2026-03-29;P022;M03;C729;1;4000
1940;2026-03-29;P006;M07;C517;1;21500
2019;2026-03-29;P028;M20;C670;5;12300
2162;2026-03-29;P017;M04;C374;4;2400
2220;2026-03-29;P004;M05;C597;4;2300
2262;2026-03-29;P017;M11;C375;4;2450
2363;2026-03-29;P020;M09;C339;3;8200
2434;2026-03-29;P014;M04;C613;6;2950
2443;2026-03-29;P001;M20;C330;1;2550
2544;2026-03-29;P001;M05;C357;1;2450
2666;2026-03-29;P019;M08;C463;3;1150
2833;2026-03-29;P017;M09;C792;2;2450
2840;2026-03-29;P013;M08;C646;4;2950
3000;2026-03-29;P004;M11;C617;6;2150
3060;2026-03-29;P022;M20;C798;3;3850
3069;2026-03-29;P013;M03;C794;1;3150
3261;2026-03-29;P028;M06;C360;4;11800
3316;2026-03-29;P027;M14;C584;3;1750
3425;2026-03-29;P025;M15;C559;1;3400
3482;2026-03-29;P015;M20;C442;2;6300
3571;2026-03-29;P025;M20;C450;5;3400
3658;2026-03-29;P023;M05;C519;1;9850
3662;2026-03-29;P046;M02;C545;2;76500
3767;2026-03-29;P023;M02;C796;1;9150
1162;2026-03-30;P001;M19;C749;2;2450
1445;2026-03-30;P036;M08;C355;3;82050
1528;2026-03-30;P023;M06;C346;2;9250
1634;2026-03-30;P023;M17;C662;2;9300
1785;2026-03-30;P011;M01;C519;3;2150
1795;2026-03-30;P037;M20;C334;5;242200
1813;2026-03-30;P003;M09;C321;2;1750
1843;2026-03-30;P013;M18;C756;2;3150
1883;2026-03-30;P002;M06;C473;2;10650
1924;2026-03-30;P001;M01;C629;2;2400
2113;2026-03-30;P011;M11;C794;1;2050
2156;2026-03-30;P023;M01;C402;6;9100
2293;2026-03-30;P011;M20;C481;2;2100
2294;2026-03-30;P003;M18;C422;1;1700
2298;2026-03-30;P004;M04;C623;10;2250
2750;2026-03-30;P021;M07;C303;1;2150
2889;2026-03-30;P002;M20;C552;3;11300
2950;2026-03-30;P030;M20;C756;2;6200
3098;2026-03-30;P001;M18;C494;5;2450
3193;2026-03-30;P007;M20;C461;5;3250
3273;2026-03-30;P022;M20;C786;2;4000
3467;2026-03-30;P020;M20;C637;5;8350
3505;2026-03-30;P002;M10;C371;4;10700
3538;2026-03-30;P001;M18;C316;1;2400
3605;2026-03-30;P001;M18;C560;2;2450
1069;2026-03-31;P007;M13;C735;10;3050
1201;2026-03-31;P023;M04;C739;1;9350
1261;2026-03-31;P024;M09;C515;1;5950
1347;2026-03-31;P003;M20;C553;3;1750
1504;2026-03-31;P020;M11;C534;2;8600
1550;2026-03-31;P026;M20;C386;2;8050
1665;2026-03-31;P017;M06;C471;3;2500
1708;2026-03-31;P007;M03;C571;1;3300
1855;2026-03-31;P022;M08;C791;4;3650
1912;2026-03-31;P048;M06;C517;1;1500
2022;2026-03-31;P012;M18;C633;1;5450
2299;2026-03-31;P025;M14;C589;4;3550
2404;2026-03-31;P003;M06;C405;1;1900
2549;2026-03-31;P024;M15;C737;1;6450
2565;2026-03-31;P012;M11;C522;2;5650
2647;2026-03-31;P017;M16;C788;2;2300
2804;2026-03-31;P017;M12;C650;1;2450
2805;2026-03-31;P048;M10;C681;1;1550
2816;2026-03-31;P047;M04;C798;1;22150
2939;2026-03-31;P029;M06;C737;3;1950
3050;2026-03-31;P008;M09;C366;5;3650
3100;2026-03-31;P032;M02;C654;2;14600
3272;2026-03-31;P018;M17;C686;1;3500
3289;2026-03-31;P016;M02;C435;3;7800
3512;2026-03-31;P030;M20;C551;1;6700
3515;2026-03-31;P004;M15;C622;3;2200
3535;2026-03-31;P024;M09;C620;2;6150
3569;2026-03-31;P019;M03;C442;10;1200
3642;2026-03-31;P047;M02;C699;1;21500
3815;2026-03-31;P042;M11;C439;1;16100
3875;2026-03-31;P046;M20;C323;1;73900
1117;2026-04-01;P037;M02;C353;2;257500
1127;2026-04-01;P041;M09;C343;3;18100
1272;2026-04-01;P019;M03;C736;2;1200
1421;2026-04-01;P048;M11;C441;1;1550
1533;2026-04-01;P017;M06;C657;2;2400
1825;2026-04-01;P021;M20;C403;1;2150
1959;2026-04-01;P025;M08;C790;3;3400
2038;2026-04-01;P019;M09;C656;2;1150
2050;2026-04-01;P010;M12;C630;1;4100
2073;2026-04-01;P017;M05;C465;2;2350
2076;2026-04-01;P019;M07;C342;2;1250
2083;2026-04-01;P023;M01;C721;1;9650
2217;2026-04-01;P019;M13;C657;1;1150
2219;2026-04-01;P026;M13;C631;2;7550
2272;2026-04-01;P010;M12;C596;3;3950
2356;2026-04-01;P017;M02;C783;1;2400
2367;2026-04-01;P008;M02;C415;1;3650
2486;2026-04-01;P020;M20;C593;3;8400
2622;2026-04-01;P013;M20;C381;1;3150
2707;2026-04-01;P045;M02;C756;1;8450
2723;2026-04-01;P004;M20;C731;2;2250
3196;2026-04-01;P023;M05;C720;2;9250
3419;2026-04-01;P016;M06;C769;4;7700
3606;2026-04-01;P002;M06;C594;1;10650
3729;2026-04-01;P020;M18;C678;4;8200
3758;2026-04-01;P043;M12;C483;2;3400
3791;2026-04-01;P043;M01;C331;2;3350
3806;2026-04-01;P016;M05;C316;2;7300
3878;2026-04-01;P025;M02;C597;1;3400
3930;2026-04-01;P008;M06;C764;2;3700
1178;2026-04-02;P049;M11;C555;1;3000
1225;2026-04-02;P005;M18;C745;1;4400
1389;2026-04-02;P011;M02;C328;1;2050
1805;2026-04-02;P020;M03;C390;3;8800
1853;2026-04-02;P005;M06;C762;1;4600
2012;2026-04-02;P031;M06;C641;3;7800
2018;2026-04-02;P035;M20;C799;2;53900
2105;2026-04-02;P002;M17;C400;1;11450
2180;2026-04-02;P026;M02;C654;1;7650
2212;2026-04-02;P018;M03;C398;4;3350
2313;2026-04-02;P044;M18;C457;1;9100
2572;2026-04-02;P008;M20;C401;5;3750
2759;2026-04-02;P013;M11;C542;6;3000
2786;2026-04-02;P004;M15;C746;1;2300
2980;2026-04-02;P003;M09;C726;1;1850
3001;2026-04-02;P004;M20;C613;1;2200
3040;2026-04-02;P012;M06;C369;1;5750
3057;2026-04-02;P023;M08;C692;10;9900
3092;2026-04-02;P006;M04;C628;1;21250
3200;2026-04-02;P004;M19;C331;1;2200
3250;2026-04-02;P041;M01;C487;1;17250
3374;2026-04-02;P021;M01;C561;2;2150
3523;2026-04-02;P020;M10;C647;5;8550
3749;2026-04-02;P030;M03;C529;4;6550
3997;2026-04-02;P050;M20;C777;1;18100
1006;2026-04-03;P041;M01;C772;5;17400
1060;2026-04-03;P020;M03;C756;2;8550
1158;2026-04-03;P006;M15;C771;3;20800
1348;2026-04-03;P015;M05;C401;6;5800
1383;2026-04-03;P009;M20;C721;2;2900
1392;2026-04-03;P024;M16;C600;4;5900
1721;2026-04-03;P009;M04;C313;1;2850
1854;2026-04-03;P003;M04;C559;2;1850
1904;2026-04-03;P019;M01;C741;1;1250
1991;2026-04-03;P023;M13;C719;1;9850
2091;2026-04-03;P007;M06;C516;1;3200
